max_depth,n_estimators,subsample,CrossValidations,Measurement,Drug,Concentration_Original,Concetration,Training Spearman,Validation Spearman,Training MAE,Validation MAE
2,60,1,1,DoublingTime,TET,1.25,3,0.732598316,0.682587416,0.27221955,0.266905668
2,60,1,1,GrowthYield,TET,1.25,3,0.701781532,0.63049189,0.964484384,0.974462659
2,60,1,1,DoublingTime,TRIM,0.125,1,0.49264884,0.356599348,0.150365986,0.158892698
2,60,1,1,GrowthYield,TRIM,0.125,1,0.621914941,0.582415395,0.580705234,0.60666255
2,60,1,1,DoublingTime,TRIM,0.25,2,0.565956072,0.485613414,0.144795434,0.153609602
2,60,1,1,GrowthYield,TRIM,0.25,2,0.614116248,0.575627958,0.780339679,0.776405586
2,60,1,1,DoublingTime,TRIM,0.5,3,0.434147828,0.387867033,0.157573438,0.171648172
2,60,1,1,GrowthYield,TRIM,0.5,3,0.650144036,0.650906713,0.991205744,1.043204329
2,60,1,2,DoublingTime,NoAntimicrbial,NA,2,0.438513784,0.353382711,0.253750419,0.278783804
2,60,1,2,GrowthYield,NoAntimicrbial,NA,2,0.43018714,0.290004399,0.550777545,0.653229042
2,60,1,2,DoublingTime,CAM,0.5,1,0.326678726,0.064349907,0.129642252,0.136694151
2,60,1,2,GrowthYield,CAM,0.5,1,0.495131841,0.404961304,0.194899964,0.200671838
2,60,1,2,DoublingTime,CAM,1,2,0.375937192,0.02560438,0.126651726,0.13165265
2,60,1,2,GrowthYield,CAM,1,2,0.499657617,0.363671497,0.277449285,0.312670865
2,60,1,2,DoublingTime,CAM,2,3,0.436920086,0.207047607,0.190901824,0.216115325
2,60,1,2,GrowthYield,CAM,2,3,0.571191863,0.501079541,0.501886493,0.567153955
2,60,1,2,DoublingTime,CIP,0.002,1,0.377624875,0.166302409,0.113755155,0.127402073
2,60,1,2,GrowthYield,CIP,0.002,1,0.359482266,0.137817998,0.219285974,0.235611374
2,60,1,2,DoublingTime,CIP,0.004,2,0.380254293,0.203257052,0.160783116,0.170057879
2,60,1,2,GrowthYield,CIP,0.004,2,0.438201314,0.287167754,0.48571396,0.501355967
2,60,1,2,DoublingTime,CIP,0.008,3,0.334087953,0.187567713,0.114314448,0.117916928
2,60,1,2,GrowthYield,CIP,0.008,3,0.627080178,0.579526594,0.753903803,0.768367609
2,60,1,2,DoublingTime,CTX,0.5,1,0.531767679,0.260204379,0.128435374,0.134858382
2,60,1,2,GrowthYield,CTX,0.5,1,0.763563105,0.697836508,0.79156123,0.832039484
2,60,1,2,DoublingTime,CTX,1,2,0.509960696,0.296680523,0.116641353,0.116592057
2,60,1,2,GrowthYield,CTX,1,2,0.766055672,0.70767698,0.820300976,0.881472418
2,60,1,2,DoublingTime,CTX,2,3,0.655517456,0.588615684,0.136096311,0.135400668
2,60,1,2,GrowthYield,CTX,2,3,0.762805077,0.704500569,0.861514129,0.864249715
2,60,1,2,DoublingTime,KAN,4,1,0.344018836,0.032618667,0.104016153,0.108173872
2,60,1,2,GrowthYield,KAN,4,1,0.420730248,0.390797814,0.402608836,0.417134347
2,60,1,2,DoublingTime,KAN,8,2,0.521622404,0.48838048,0.143402909,0.156739754
2,60,1,2,GrowthYield,KAN,8,2,0.603233621,0.61363581,0.739172005,0.750584371
2,60,1,2,DoublingTime,KAN,16,3,0.622725812,0.581623547,0.228191885,0.255912054
2,60,1,2,GrowthYield,KAN,16,3,0.624248879,0.604309727,1.105850739,1.166624289
2,60,1,2,DoublingTime,TET,0.3,1,0.527102964,0.435090211,0.145343389,0.158504736
2,60,1,2,GrowthYield,TET,0.3,1,0.639719442,0.538835643,0.306547801,0.3386992
2,60,1,2,DoublingTime,TET,0.6,2,0.462113802,0.383926912,0.208301966,0.235432409
2,60,1,2,GrowthYield,TET,0.6,2,0.691843625,0.566457643,0.617320165,0.739938351
2,60,1,2,DoublingTime,TET,1.25,3,0.739135987,0.643427244,0.257297411,0.314087651
2,60,1,2,GrowthYield,TET,1.25,3,0.72543775,0.605216657,0.918735956,1.100574035
2,60,1,2,DoublingTime,TRIM,0.125,1,0.490231151,0.260052361,0.149612008,0.165416901
2,60,1,2,GrowthYield,TRIM,0.125,1,0.625323407,0.527015399,0.574183702,0.626077061
2,60,1,2,DoublingTime,TRIM,0.25,2,0.564336224,0.491819996,0.146152814,0.152403795
2,60,1,2,GrowthYield,TRIM,0.25,2,0.639617347,0.478520569,0.761271382,0.830463948
2,60,1,2,DoublingTime,TRIM,0.5,3,0.440670487,0.274474008,0.158475353,0.167789296
2,60,1,2,GrowthYield,TRIM,0.5,3,0.686645602,0.605295827,0.981016247,1.054703085
2,60,1,3,DoublingTime,NoAntimicrbial,NA,2,0.470994668,0.271266505,0.25794762,0.260576927
2,60,1,3,GrowthYield,NoAntimicrbial,NA,2,0.419039243,0.171051661,0.564643271,0.626267647
2,60,1,3,DoublingTime,CAM,0.5,1,0.299323934,0.121588173,0.130746011,0.136177282
2,60,1,3,GrowthYield,CAM,0.5,1,0.483815864,0.400581201,0.195658493,0.201926856
2,60,1,3,DoublingTime,CAM,1,2,0.355746148,0.032429943,0.127377807,0.128537582
2,60,1,3,GrowthYield,CAM,1,2,0.488388703,0.403530761,0.284059007,0.304948107
2,60,1,3,DoublingTime,CAM,2,3,0.424098018,0.319113777,0.194658667,0.200122756
2,60,1,3,GrowthYield,CAM,2,3,0.580984666,0.50998824,0.511841221,0.546960012
2,60,1,3,DoublingTime,CIP,0.002,1,0.35382771,0.245909312,0.117128635,0.120584275
2,60,1,3,GrowthYield,CIP,0.002,1,0.361502671,0.19076003,0.21735599,0.242118435
2,60,1,3,DoublingTime,CIP,0.004,2,0.397674175,0.274095326,0.162051427,0.165594916
2,60,1,3,GrowthYield,CIP,0.004,2,0.427940492,0.276571564,0.486614638,0.506584059
2,60,1,3,DoublingTime,CIP,0.008,3,0.323546043,0.282097993,0.113228941,0.121829664
2,60,1,3,GrowthYield,CIP,0.008,3,0.627881987,0.587275079,0.773922231,0.735238291
2,60,1,3,DoublingTime,CTX,0.5,1,0.494417667,0.372613419,0.12546128,0.151042687
2,60,1,3,GrowthYield,CTX,0.5,1,0.75170562,0.700655202,0.802467189,0.836779215
2,60,1,3,DoublingTime,CTX,1,2,0.496852458,0.355720675,0.111860888,0.136706843
2,60,1,3,GrowthYield,CTX,1,2,0.759281049,0.703188207,0.824562913,0.87882159
2,60,1,3,DoublingTime,CTX,2,3,0.666071752,0.536754192,0.129776661,0.155313927
2,60,1,3,GrowthYield,CTX,2,3,0.76789106,0.708236663,0.852785194,0.930879122
2,60,1,3,DoublingTime,KAN,4,1,0.338996361,-0.018193852,0.103793494,0.111506311
2,60,1,3,GrowthYield,KAN,4,1,0.464053343,0.301003883,0.394950734,0.433324104
2,60,1,3,DoublingTime,KAN,8,2,0.528959045,0.442820286,0.144887528,0.151325326
2,60,1,3,GrowthYield,KAN,8,2,0.63041543,0.52520151,0.725877975,0.79355524
2,60,1,3,DoublingTime,KAN,16,3,0.622329888,0.55875864,0.231909917,0.238095573
2,60,1,3,GrowthYield,KAN,16,3,0.64201796,0.514639999,1.096025737,1.172842501
2,60,1,3,DoublingTime,TET,0.3,1,0.535784723,0.390758134,0.144516908,0.161079097
2,60,1,3,GrowthYield,TET,0.3,1,0.633150603,0.535981008,0.30973587,0.335506132
2,60,1,3,DoublingTime,TET,0.6,2,0.461672896,0.431019097,0.22029521,0.209297662
2,60,1,3,GrowthYield,TET,0.6,2,0.688591437,0.606365382,0.652534902,0.641058623
2,60,1,3,DoublingTime,TET,1.25,3,0.730467035,0.645924968,0.272543874,0.277028961
2,60,1,3,GrowthYield,TET,1.25,3,0.683129421,0.605558722,0.975768962,0.989242297
2,60,1,3,DoublingTime,TRIM,0.125,1,0.473625118,0.369708695,0.149490868,0.163875791
2,60,1,3,GrowthYield,TRIM,0.125,1,0.631880606,0.496909045,0.56980941,0.653527943
2,60,1,3,DoublingTime,TRIM,0.25,2,0.550058884,0.513964179,0.147157845,0.147881224
2,60,1,3,GrowthYield,TRIM,0.25,2,0.618411828,0.548315259,0.751106847,0.881433543
2,60,1,3,DoublingTime,TRIM,0.5,3,0.454793582,0.328530702,0.156493074,0.176677496
2,60,1,3,GrowthYield,TRIM,0.5,3,0.670934291,0.603940578,0.955873813,1.116246674
2,60,1,4,DoublingTime,NoAntimicrbial,NA,2,0.450023758,0.285906357,0.254057164,0.273172565
2,60,1,4,GrowthYield,NoAntimicrbial,NA,2,0.413233925,0.269702274,0.57581885,0.588054522
2,60,1,4,DoublingTime,CAM,0.5,1,0.294916863,0.144518043,0.12758966,0.141101919
2,60,1,4,GrowthYield,CAM,0.5,1,0.48667447,0.392920031,0.188769889,0.228928409
2,60,1,4,DoublingTime,CAM,1,2,0.328615712,0.181532311,0.125154349,0.138434789
2,60,1,4,GrowthYield,CAM,1,2,0.482128304,0.406695712,0.288222905,0.286991755
2,60,1,4,DoublingTime,CAM,2,3,0.420181745,0.32005398,0.193797861,0.204542977
2,60,1,4,GrowthYield,CAM,2,3,0.58089594,0.525393711,0.518171614,0.503001727
2,60,1,4,DoublingTime,CIP,0.002,1,0.33351103,0.243791714,0.116765692,0.12109282
2,60,1,4,GrowthYield,CIP,0.002,1,0.365613985,0.144057772,0.219727731,0.231930311
2,60,1,4,DoublingTime,CIP,0.004,2,0.398804284,0.201930629,0.159616714,0.172569476
2,60,1,4,GrowthYield,CIP,0.004,2,0.43669716,0.299867175,0.471775433,0.532323425
2,60,1,4,DoublingTime,CIP,0.008,3,0.345583043,0.123656183,0.11237774,0.125448587
2,60,1,4,GrowthYield,CIP,0.008,3,0.650849821,0.51890308,0.723374808,0.84137261
2,60,1,4,DoublingTime,CTX,0.5,1,0.460848286,0.401479402,0.13290234,0.132112401
2,60,1,4,GrowthYield,CTX,0.5,1,0.762440008,0.697291446,0.766559994,0.907461669
2,60,1,4,DoublingTime,CTX,1,2,0.481478676,0.390487779,0.117572667,0.121043314
2,60,1,4,GrowthYield,CTX,1,2,0.763984737,0.694477777,0.80548519,0.920016593
2,60,1,4,DoublingTime,CTX,2,3,0.663642129,0.572721673,0.135315544,0.13899716
2,60,1,4,GrowthYield,CTX,2,3,0.76407453,0.709584444,0.838488217,0.934309805
2,60,1,4,DoublingTime,KAN,4,1,0.296073595,0.120317367,0.102938323,0.113564079
2,60,1,4,GrowthYield,KAN,4,1,0.453905127,0.236044157,0.39448682,0.431090832
2,60,1,4,DoublingTime,KAN,8,2,0.552442702,0.394205129,0.142181562,0.159433305
2,60,1,4,GrowthYield,KAN,8,2,0.641027088,0.500009388,0.713937699,0.782830907
2,60,1,4,DoublingTime,KAN,16,3,0.647451163,0.48530843,0.221272583,0.258805401
2,60,1,4,GrowthYield,KAN,16,3,0.627693442,0.49405056,1.100345338,1.158902603
2,60,1,4,DoublingTime,TET,0.3,1,0.53729866,0.410868216,0.145523108,0.15685725
2,60,1,4,GrowthYield,TET,0.3,1,0.624170012,0.603769839,0.313641062,0.315839811
2,60,1,4,DoublingTime,TET,0.6,2,0.467847358,0.402488294,0.213545611,0.224496619
2,60,1,4,GrowthYield,TET,0.6,2,0.676074901,0.662071913,0.643694756,0.65519867
2,60,1,4,DoublingTime,TET,1.25,3,0.720792037,0.652976655,0.269429472,0.286570065
2,60,1,4,GrowthYield,TET,1.25,3,0.678691139,0.632257076,0.972311647,0.964865674
2,60,1,4,DoublingTime,TRIM,0.125,1,0.50554504,0.274941342,0.148339965,0.165429555
2,60,1,4,GrowthYield,TRIM,0.125,1,0.640492338,0.503258465,0.579429446,0.603579712
2,60,1,4,DoublingTime,TRIM,0.25,2,0.568274796,0.407196077,0.143163233,0.162495663
2,60,1,4,GrowthYield,TRIM,0.25,2,0.626782926,0.493430696,0.767173552,0.806271791
2,60,1,4,DoublingTime,TRIM,0.5,3,0.45632216,0.258165841,0.160241048,0.162002827
2,60,1,4,GrowthYield,TRIM,0.5,3,0.680397221,0.565466147,0.995291889,0.980272292
2,100,0.8,1,DoublingTime,NoAntimicrbial,NA,2,0.457117367,0.376190242,0.248851113,0.268984321
2,100,0.8,1,GrowthYield,NoAntimicrbial,NA,2,0.440200405,0.282382409,0.557323617,0.589649483
2,100,0.8,1,DoublingTime,CAM,0.5,1,0.396378702,0.085325957,0.125072819,0.140517631
2,100,0.8,1,GrowthYield,CAM,0.5,1,0.524051761,0.326219601,0.190672143,0.202375268
2,100,0.8,1,DoublingTime,CAM,1,2,0.409329455,0.234803935,0.118531879,0.141700909
2,100,0.8,1,GrowthYield,CAM,1,2,0.527960876,0.373114938,0.274845464,0.307801681
2,100,0.8,1,DoublingTime,CAM,2,3,0.446689047,0.336141624,0.190473089,0.198764851
2,100,0.8,1,GrowthYield,CAM,2,3,0.596177752,0.529427485,0.49425973,0.534166817
2,100,0.8,1,DoublingTime,CIP,0.002,1,0.404861858,0.173116845,0.113473768,0.125009896
2,100,0.8,1,GrowthYield,CIP,0.002,1,0.427085103,0.170963367,0.216014235,0.21865922
2,100,0.8,1,DoublingTime,CIP,0.004,2,0.445223536,0.116337555,0.153724774,0.176545649
2,100,0.8,1,GrowthYield,CIP,0.004,2,0.475628721,0.378260169,0.466367079,0.495026812
2,100,0.8,1,DoublingTime,CIP,0.008,3,0.364711132,0.069707586,0.112860889,0.117541348
2,100,0.8,1,GrowthYield,CIP,0.008,3,0.650040963,0.610051377,0.716458698,0.791109224
2,100,0.8,1,DoublingTime,CTX,0.5,1,0.521624552,0.381267287,0.126949743,0.135575557
2,100,0.8,1,GrowthYield,CTX,0.5,1,0.753351821,0.723541246,0.779082332,0.808999838
2,100,0.8,1,DoublingTime,CTX,1,2,0.524628518,0.352650467,0.11213879,0.124797105
2,100,0.8,1,GrowthYield,CTX,1,2,0.775573427,0.709839919,0.808342402,0.847318392
2,100,0.8,1,DoublingTime,CTX,2,3,0.682551086,0.584575366,0.129796263,0.141876498
2,100,0.8,1,GrowthYield,CTX,2,3,0.761794211,0.722418034,0.820027751,0.943398468
2,100,0.8,1,DoublingTime,KAN,4,1,0.348610094,0.1442033,0.102008339,0.106553312
2,100,0.8,1,GrowthYield,KAN,4,1,0.443746789,0.41558086,0.392852027,0.410265042
2,100,0.8,1,DoublingTime,KAN,8,2,0.558335391,0.377215278,0.144397929,0.147312533
2,100,0.8,1,GrowthYield,KAN,8,2,0.64803967,0.533903084,0.706049776,0.747828497
2,100,0.8,1,DoublingTime,KAN,16,3,0.648698328,0.549094365,0.229466701,0.228160387
2,100,0.8,1,GrowthYield,KAN,16,3,0.650692141,0.526552884,1.06006976,1.18723713
2,100,0.8,1,DoublingTime,TET,0.3,1,0.549156446,0.424873237,0.145915811,0.148956035
2,100,0.8,1,GrowthYield,TET,0.3,1,0.670682201,0.551415136,0.298845491,0.318485329
2,100,0.8,1,DoublingTime,TET,0.6,2,0.533658645,0.307157827,0.203922042,0.226141359
2,100,0.8,1,GrowthYield,TET,0.6,2,0.700628322,0.653455474,0.629733786,0.648164025
2,100,0.8,1,DoublingTime,TET,1.25,3,0.746735046,0.675421649,0.263877043,0.268024024
2,100,0.8,1,GrowthYield,TET,1.25,3,0.731623656,0.620612513,0.931723756,0.992151707
2,100,0.8,1,DoublingTime,TRIM,0.125,1,0.526619918,0.369859934,0.145067421,0.158640856
2,100,0.8,1,GrowthYield,TRIM,0.125,1,0.645726421,0.58751369,0.560752348,0.59660249
2,100,0.8,1,DoublingTime,TRIM,0.25,2,0.593239126,0.497035821,0.140340615,0.153576945
2,100,0.8,1,GrowthYield,TRIM,0.25,2,0.657126372,0.589790547,0.748781972,0.765574062
2,100,0.8,1,DoublingTime,TRIM,0.5,3,0.480532993,0.380518299,0.151903611,0.171106806
2,100,0.8,1,GrowthYield,TRIM,0.5,3,0.70020892,0.654131151,0.951812772,1.019779304
2,100,0.8,2,DoublingTime,NoAntimicrbial,NA,2,0.466468474,0.358664383,0.247424331,0.275587229
2,100,0.8,2,GrowthYield,NoAntimicrbial,NA,2,0.463047095,0.256551596,0.532083027,0.65155318
2,100,0.8,2,DoublingTime,CAM,0.5,1,0.366638143,0.06456344,0.12648822,0.138799571
2,100,0.8,2,GrowthYield,CAM,0.5,1,0.524309384,0.383302182,0.188020292,0.205763025
2,100,0.8,2,DoublingTime,CAM,1,2,0.422631998,0.031527963,0.121961947,0.133996511
2,100,0.8,2,GrowthYield,CAM,1,2,0.537256567,0.356923717,0.267525305,0.313618532
2,100,0.8,2,DoublingTime,CAM,2,3,0.489664431,0.211082587,0.183065935,0.21848109
2,100,0.8,2,GrowthYield,CAM,2,3,0.605348571,0.496845001,0.477381938,0.562918886
2,100,0.8,2,DoublingTime,CIP,0.002,1,0.405424007,0.173642884,0.111284045,0.128317438
2,100,0.8,2,GrowthYield,CIP,0.002,1,0.425589631,0.09835322,0.210194949,0.23622667
2,100,0.8,2,DoublingTime,CIP,0.004,2,0.4255855,0.147498208,0.155600249,0.171560506
2,100,0.8,2,GrowthYield,CIP,0.004,2,0.490668517,0.291784728,0.46456107,0.503827244
2,100,0.8,2,DoublingTime,CIP,0.008,3,0.378822069,0.11505708,0.111579486,0.121517227
2,100,0.8,2,GrowthYield,CIP,0.008,3,0.658394522,0.581777519,0.721213607,0.776904912
2,100,0.8,2,DoublingTime,CTX,0.5,1,0.556691014,0.249523926,0.12418576,0.137454404
2,100,0.8,2,GrowthYield,CTX,0.5,1,0.778912001,0.716698384,0.759697486,0.846432779
2,100,0.8,2,DoublingTime,CTX,1,2,0.534131893,0.300165654,0.113546586,0.118053417
2,100,0.8,2,GrowthYield,CTX,1,2,0.784530335,0.706103757,0.783616793,0.880556287
2,100,0.8,2,DoublingTime,CTX,2,3,0.683690103,0.589988544,0.130987972,0.134567986
2,100,0.8,2,GrowthYield,CTX,2,3,0.778278186,0.710733172,0.829682522,0.875009435
2,100,0.8,2,DoublingTime,KAN,4,1,0.369064771,0.0181656,0.101631406,0.109568865
2,100,0.8,2,GrowthYield,KAN,4,1,0.501755482,0.371800658,0.384062324,0.413579484
2,100,0.8,2,DoublingTime,KAN,8,2,0.547334326,0.49664711,0.139236951,0.156201194
2,100,0.8,2,GrowthYield,KAN,8,2,0.639900283,0.596837438,0.707076701,0.737232807
2,100,0.8,2,DoublingTime,KAN,16,3,0.650186592,0.578818011,0.220202612,0.254252579
2,100,0.8,2,GrowthYield,KAN,16,3,0.651737493,0.595338049,1.065575748,1.154245414
2,100,0.8,2,DoublingTime,TET,0.3,1,0.557920421,0.432242591,0.141140118,0.158451114
2,100,0.8,2,GrowthYield,TET,0.3,1,0.672161057,0.519516278,0.294169966,0.342715962
2,100,0.8,2,DoublingTime,TET,0.6,2,0.529636141,0.369613957,0.200327838,0.236109298
2,100,0.8,2,GrowthYield,TET,0.6,2,0.718252875,0.565407701,0.593574184,0.732383329
2,100,0.8,2,DoublingTime,TET,1.25,3,0.751044804,0.634117849,0.249365562,0.313603109
2,100,0.8,2,GrowthYield,TET,1.25,3,0.736776124,0.546156661,0.890898564,1.110021692
2,100,0.8,2,DoublingTime,TRIM,0.125,1,0.533406083,0.273678929,0.144476094,0.165475567
2,100,0.8,2,GrowthYield,TRIM,0.125,1,0.67105191,0.529193822,0.552066673,0.626953573
2,100,0.8,2,DoublingTime,TRIM,0.25,2,0.582960064,0.494850524,0.141677741,0.15394222
2,100,0.8,2,GrowthYield,TRIM,0.25,2,0.682904245,0.486911413,0.727420231,0.833529428
2,100,0.8,2,DoublingTime,TRIM,0.5,3,0.473930801,0.292470623,0.15510441,0.167301188
2,100,0.8,2,GrowthYield,TRIM,0.5,3,0.711698135,0.607349855,0.949052403,1.050224401
2,100,0.8,3,DoublingTime,NoAntimicrbial,NA,2,0.503114726,0.23923507,0.249610748,0.266372722
2,100,0.8,3,GrowthYield,NoAntimicrbial,NA,2,0.460020773,0.171062183,0.544517865,0.633335925
2,100,0.8,3,DoublingTime,CAM,0.5,1,0.362413719,0.16101325,0.126639413,0.13719189
2,100,0.8,3,GrowthYield,CAM,0.5,1,0.507921366,0.401969031,0.189820349,0.203670519
2,100,0.8,3,DoublingTime,CAM,1,2,0.390913958,0.082636869,0.124522306,0.127928006
2,100,0.8,3,GrowthYield,CAM,1,2,0.511929778,0.420853486,0.276540368,0.30280692
2,100,0.8,3,DoublingTime,CAM,2,3,0.46710632,0.307788352,0.187641638,0.20102541
2,100,0.8,3,GrowthYield,CAM,2,3,0.597303339,0.52472292,0.495953963,0.535944375
2,100,0.8,3,DoublingTime,CIP,0.002,1,0.379196731,0.248051755,0.115000328,0.12121377
2,100,0.8,3,GrowthYield,CIP,0.002,1,0.405760731,0.148868524,0.210148507,0.245785204
2,100,0.8,3,DoublingTime,CIP,0.004,2,0.422929487,0.248791356,0.158036759,0.165684187
2,100,0.8,3,GrowthYield,CIP,0.004,2,0.469307807,0.266815968,0.471466607,0.505224411
2,100,0.8,3,DoublingTime,CIP,0.008,3,0.353290065,0.243988228,0.111641246,0.122703009
2,100,0.8,3,GrowthYield,CIP,0.008,3,0.659251757,0.576204658,0.745147407,0.719777196
2,100,0.8,3,DoublingTime,CTX,0.5,1,0.530885727,0.36610962,0.122215239,0.150470367
2,100,0.8,3,GrowthYield,CTX,0.5,1,0.775102144,0.711160825,0.771872986,0.836939965
2,100,0.8,3,DoublingTime,CTX,1,2,0.544340428,0.364848687,0.107181052,0.136271903
2,100,0.8,3,GrowthYield,CTX,1,2,0.783559363,0.717363561,0.799249297,0.890071129
2,100,0.8,3,DoublingTime,CTX,2,3,0.692537793,0.536272843,0.124345179,0.15676554
2,100,0.8,3,GrowthYield,CTX,2,3,0.769645117,0.714913279,0.827546549,0.924604533
2,100,0.8,3,DoublingTime,KAN,4,1,0.395706239,-0.002671658,0.100206585,0.11359269
2,100,0.8,3,GrowthYield,KAN,4,1,0.489740305,0.330509031,0.381864726,0.436474565
2,100,0.8,3,DoublingTime,KAN,8,2,0.564370458,0.426099767,0.141219774,0.153157982
2,100,0.8,3,GrowthYield,KAN,8,2,0.664382851,0.54238532,0.692024385,0.797345736
2,100,0.8,3,DoublingTime,KAN,16,3,0.647915344,0.560656403,0.223835232,0.236607422
2,100,0.8,3,GrowthYield,KAN,16,3,0.666133758,0.501589805,1.052103752,1.184673591
2,100,0.8,3,DoublingTime,TET,0.3,1,0.580956472,0.392561894,0.139393976,0.163086235
2,100,0.8,3,GrowthYield,TET,0.3,1,0.660785789,0.519606142,0.298372462,0.340338725
2,100,0.8,3,DoublingTime,TET,0.6,2,0.50458348,0.40907595,0.211233372,0.210981019
2,100,0.8,3,GrowthYield,TET,0.6,2,0.713853899,0.590394395,0.629576858,0.645121761
2,100,0.8,3,DoublingTime,TET,1.25,3,0.745581613,0.642560023,0.263811,0.27877954
2,100,0.8,3,GrowthYield,TET,1.25,3,0.726377956,0.608215801,0.936663579,0.988665439
2,100,0.8,3,DoublingTime,TRIM,0.125,1,0.523118269,0.384789662,0.144222246,0.162982561
2,100,0.8,3,GrowthYield,TRIM,0.125,1,0.66967772,0.531270457,0.545445158,0.651795359
2,100,0.8,3,DoublingTime,TRIM,0.25,2,0.586248183,0.534274635,0.142206916,0.149304113
2,100,0.8,3,GrowthYield,TRIM,0.25,2,0.649747501,0.564186727,0.718930375,0.86065489
2,100,0.8,3,DoublingTime,TRIM,0.5,3,0.4908498,0.329623196,0.151130742,0.176999088
2,100,0.8,3,GrowthYield,TRIM,0.5,3,0.695997724,0.623755436,0.914799705,1.096369753
2,100,0.8,4,DoublingTime,NoAntimicrbial,NA,2,0.492530914,0.297227695,0.244962028,0.273309129
2,100,0.8,4,GrowthYield,NoAntimicrbial,NA,2,0.44140235,0.261681491,0.556399216,0.591382411
2,100,0.8,4,DoublingTime,CAM,0.5,1,0.362183498,0.145885502,0.124616173,0.142194122
2,100,0.8,4,GrowthYield,CAM,0.5,1,0.514047551,0.411905744,0.181891622,0.229557812
2,100,0.8,4,DoublingTime,CAM,1,2,0.388261671,0.172340283,0.121004053,0.137923134
2,100,0.8,4,GrowthYield,CAM,1,2,0.516820352,0.423308262,0.278924299,0.284887251
2,100,0.8,4,DoublingTime,CAM,2,3,0.464387605,0.353622127,0.187961889,0.203299461
2,100,0.8,4,GrowthYield,CAM,2,3,0.602854985,0.502442585,0.503424458,0.512137012
2,100,0.8,4,DoublingTime,CIP,0.002,1,0.379034703,0.244408666,0.11390515,0.122886474
2,100,0.8,4,GrowthYield,CIP,0.002,1,0.413795956,0.154661614,0.213069076,0.231238322
2,100,0.8,4,DoublingTime,CIP,0.004,2,0.440232415,0.170811033,0.153566859,0.176462473
2,100,0.8,4,GrowthYield,CIP,0.004,2,0.46787611,0.321018501,0.458838932,0.521973898
2,100,0.8,4,DoublingTime,CIP,0.008,3,0.386197927,0.084746944,0.109968157,0.128952796
2,100,0.8,4,GrowthYield,CIP,0.008,3,0.676939897,0.542659127,0.696556553,0.83943596
2,100,0.8,4,DoublingTime,CTX,0.5,1,0.510815101,0.419838178,0.128535962,0.13193026
2,100,0.8,4,GrowthYield,CTX,0.5,1,0.787702145,0.691092111,0.731832724,0.908414347
2,100,0.8,4,DoublingTime,CTX,1,2,0.520221568,0.391587719,0.113879604,0.12155191
2,100,0.8,4,GrowthYield,CTX,1,2,0.787327281,0.713388401,0.77673534,0.911457065
2,100,0.8,4,DoublingTime,CTX,2,3,0.686298048,0.587915742,0.130370875,0.136731327
2,100,0.8,4,GrowthYield,CTX,2,3,0.785629395,0.712154153,0.796576354,0.943525972
2,100,0.8,4,DoublingTime,KAN,4,1,0.323225217,0.076246627,0.101179818,0.114580891
2,100,0.8,4,GrowthYield,KAN,4,1,0.516731103,0.198288502,0.383388926,0.429943446
2,100,0.8,4,DoublingTime,KAN,8,2,0.569158642,0.382456388,0.137992877,0.159630128
2,100,0.8,4,GrowthYield,KAN,8,2,0.674927887,0.499839682,0.685132814,0.785303435
2,100,0.8,4,DoublingTime,KAN,16,3,0.660754599,0.490262419,0.215162978,0.258693422
2,100,0.8,4,GrowthYield,KAN,16,3,0.669733394,0.50647502,1.052481051,1.169459419
2,100,0.8,4,DoublingTime,TET,0.3,1,0.558750382,0.413609981,0.141677519,0.159109015
2,100,0.8,4,GrowthYield,TET,0.3,1,0.648798926,0.606107603,0.303378609,0.312930793
2,100,0.8,4,DoublingTime,TET,0.6,2,0.515174529,0.425350762,0.206111959,0.216996837
2,100,0.8,4,GrowthYield,TET,0.6,2,0.699228219,0.659361739,0.621267767,0.658394099
2,100,0.8,4,DoublingTime,TET,1.25,3,0.747819995,0.672810198,0.260398442,0.280311906
2,100,0.8,4,GrowthYield,TET,1.25,3,0.702216167,0.625373692,0.942599779,0.960424274
2,100,0.8,4,DoublingTime,TRIM,0.125,1,0.541917628,0.275212254,0.143188622,0.16648416
2,100,0.8,4,GrowthYield,TRIM,0.125,1,0.662143031,0.526487193,0.561446599,0.602967523
2,100,0.8,4,DoublingTime,TRIM,0.25,2,0.603309784,0.435128198,0.138848632,0.162369806
2,100,0.8,4,GrowthYield,TRIM,0.25,2,0.658684377,0.519613392,0.740796121,0.810392791
2,100,0.8,4,DoublingTime,TRIM,0.5,3,0.492489963,0.288546407,0.155801765,0.162060775
2,100,0.8,4,GrowthYield,TRIM,0.5,3,0.707468507,0.598479402,0.959458539,0.981425148
2,100,1,1,DoublingTime,NoAntimicrbial,NA,2,0.452083362,0.3936995,0.251170144,0.26834269
2,100,1,1,GrowthYield,NoAntimicrbial,NA,2,0.429575774,0.293595389,0.55999627,0.590918813
2,100,1,1,DoublingTime,CAM,0.5,1,0.3891836,0.073463969,0.125927002,0.139999773
2,100,1,1,GrowthYield,CAM,0.5,1,0.505490231,0.333768192,0.192677518,0.200750105
2,100,1,1,DoublingTime,CAM,1,2,0.38937052,0.227705072,0.119278823,0.141121149
2,100,1,1,GrowthYield,CAM,1,2,0.511789712,0.387104156,0.277256186,0.301923913
